,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,popularity,tagline,title,genres_edited,spoken_languages_edited,production_countries_edited,keywords_edited,year_released,budget_norm,runtime_norm,score_norm,votes_norm,popularity_norm
38,2000000,Other,Other,Other,Horror,7369373,Witchboard,R,13.03.1987 00:00,98,5.7,Todd Allen,4744,Kevin Tenney,1986,1,2.6846865,270,FALSE,17994,tt0090327,Witchboard,"Playing around with a Ouija board, a trio of friends succeeds in contacting the spirit of a young boy. Trouble begins when the evil spirit, Malfeitor, takes over one of their bodies.",8.180575,It's more than just a game.,Witchboard,Horror,de,"GB, US","ax, possession, psychic power, ouija, ouija board, evil spirit",1987,-1.2147755832742615,-0.524470745989553,-0.6809033642104544,-0.9011871166767884,-0.004338563429004448
39,14000000,Touchstone Pictures,USA,Other,Comedy,62134225,Down and Out in Beverly Hills,R,31.01.1986 00:00,103,6.1,Nick Nolte,13569,René Fauchois,1986,1,3.438158929,340,FALSE,9941,tt0090966,Down and Out in Beverly Hills,"Beverly Hills couple Barbara and Dave Whiteman are very rich but not happy Dave is a hard working business man, his wife is only interested in yoga, aerobics and other meditation classes, and he sleeps with the house maid. Their teenage son is confused about his sexuality and their daughter is suffering from eating disorders. While they are celebrating thanksgiving having plenty of food, street tramp Jerry is hungry, homeless, sleeping rough and has lost his dog. Jerry decides to end his life by drowning himself in their swimming pool. Dave rescues him and invites him to stay for a while. How does this stranger change the life style of this family?",9.970485,See what happens when a dirty bum meets the filthy rich.,Down and Out in Beverly Hills,Comedy,"en, es",US,"homeless person, swimming pool, wealth, dog, family, extramarital affair",1986,-0.7031906304128809,-0.16908172220430262,-0.20520784063796021,-0.7604740309891774,0.4994328309949721
40,18000000,Other,USA,Other,Action,1305114,8 Million Ways to Die,R,25.04.1986 00:00,115,5.7,Jeff Bridges,3607,Lawrence Block,1986,0,-0.927493667,-90,FALSE,20858,tt0090568,8 Million Ways to Die,"Scudder is a detective with the Sheriff's Department who is forced to shoot a violent suspect during a narcotics raid. The ensuing psychological aftermath of this shooting worsens his drinking problem and this alcoholism causes him to lose his job, as well as his marriage.",9.328747,Death comes to all except those who deserve it most.,8 Million Ways to Die,Crime,"en, de, es",US,"alcoholic, matt scudder",1986,-0.5326623127924207,0.6838519348802984,-0.6809033642104544,-0.9193163833540478,0.31881523172190596
41,8000000,Other,USA,Other,Action,11834302,Firewalker,PG,21.11.1986 00:00,104,5.0,Chuck Norris,4752,Robert Gosnell,1986,1,0.47928775,50,FALSE,12715,tt0091055,Firewalker,A pair of adventurers try to track down an ancient Aztec/Mayan/Egyptian/Apache horde of gold.,3.1508990000000003,A pair of down-and-out fortune hunters cash in on high adventure!,Firewalker,"Action, Adventure, Comedy","hu, en",US,"secret passage, martial arts, gold, treasure, temple, voodoo, wretch, treasure hunt, jungle, human sacrifice, soldier, drinking, central america, disguise, catfight, pretty woman, aztec indian, wisecrack humor, buddy comedy, bar fight, woman in peril, stranded in the desert",1986,-0.9589831068435711,-0.09800391744725254,-1.5133705304623206,-0.9010595580721992,-1.4199443156851552
42,3300000,Other,USA,Other,Comedy,4941117,Vamp,R,18.07.1986 00:00,93,5.9,Chris Makepeace,3909,Donald P. Borchers,1986,1,0.497308182,50,FALSE,34223,tt0092147,Vamp,Two fraternity pledges go to a sleazy bar looking for strippers to entertain their college friends.,4.1199629999999985,A Frightening Comedy,Vamp,"Comedy, Horror",en,US,"female nudity, nudity, vampire, strip club, chase, murder, independent film, gore, violence, fraternity, vixen",1986,-1.159353880047612,-0.8798597697748034,-0.4430556024242068,-0.9145010460308004,-1.1472005897067121
43,15000000,Warner Bros.,USA,Other,Comedy,12308521,Club Paradise,PG-13,11.07.1986 00:00,96,4.9,Robin Williams,5049,Harry Shearer,1986,0,-0.17943193300000002,-20,FALSE,26555,tt0090856,Club Paradise,"When Chicago firefighter Jack Moniker retires and moves to a small Caribbean island, he is befriended by the owner of a run-down resort. Together they renovate the resort and lure tourists to Club Paradise in an effort to fight off corrupt officials and businessmen who want to claim the resort as their own.",4.079853,The vacation you'll never forget - no matter how hard you try.,Club Paradise,"Comedy, Drama, Romance",en,US,tropical island,1986,-0.6605585510077658,-0.6666263555036532,-1.6322944113554438,-0.89632394487682,-1.1584895766559693
44,40000000,Universal Pictures,USA,Other,Comedy,49851591,Legal Eagles,PG,20.06.1986 00:00,116,5.9,Robert Redford,8374,Ivan Reitman,1986,1,0.246289775,20,FALSE,9930,tt0091396,Legal Eagles,"District Attorney Tom Logan is set for higher office, at least until he becomes involved with defence lawyer Laura Kelly and her unpredictable client Chelsea Deardon. It seems the least of Chelsea's crimes is the theft of a very valuable painting, but as the women persuade Logan to investigate further and to cut some official corners, a much more sinister scenario starts to emerge.",12.798828,Tom Logan has a law partner who put a dog on the witness stand. A client who can't enter a room without a crime being committed. And a case that could turn out to be the murder of the year. His.,Legal Eagles,"Comedy, Crime, Drama, Romance, Thriller",en,US,"court case, client, lawyer, courtroom",1986,0.40524343412011044,0.7549297396373484,-0.4430556024242068,-0.8433073998443773,1.295471903920031
45,13000000,Metro-Goldwyn-Mayer (MGM),USA,Other,Comedy,8475466,Wise Guys,R,18.04.1986 00:00,100,5.6,Danny DeVito,4573,George Gallo,1986,0,-0.34804107700000003,-30,FALSE,31659,tt0092226,Wise Guys,"Harry Valentini and Moe Dickstein are both errand boys for the Mob. When they lose $250,000, they are set up to kill each other. But they run off to Atlantic City and comedy follows.",1.884204,"What kind of guys gamble with the boss's money, swipe a killer's Cadillac, and party on the mob's credit card?",Wise Guys,"Comedy, Crime",en,US,"mafia, gangster, horse racing",1986,-0.7458227098179959,-0.38231513647545284,-0.7998272451035787,-0.9039136818498855,-1.7764564902972189
46,16000000,Other,USA,Other,Drama,3800000,Power,R,31.01.1986 00:00,111,5.7,Richard Gere,2287,David Himmelstein,1986,0,-0.7625,-80,FALSE,46948,tt0091786,Power,"Pete St. John is a powerful and successful political consultant, with clients spread around the country. When his long-time friend and client Ohio senator Sam Hastings decides to quit politics, he is rapidly drafted to help with the campaign of the man destined to succeed him, unknown and mysterious businessman Jerome Cade...",1.828322,More seductive than sex... More addictive than any drug... More precious than gold. And one man can get it for you. For a price.,Power,Drama,en,US,"politics, image maker",1986,-0.6179264716026508,0.39954071585209805,-0.6809033642104544,-0.9403635531112882,-1.7921845174400366
47,20000000,Other,USA,Bruce Beresford,Comedy,22905500,Crimes of the Heart,PG-13,23.01.1987 00:00,105,6.4,Diane Keaton,3079,Beth Henley,1986,1,0.145275,10,FALSE,48259,tt0090886,Crimes of the Heart,"Three sisters with quite different personalities and lives reunite when the youngest of them, Babe, has just shot her husband. The oldest sister, Lenny, takes care of their grandfather and is turning into an old maid, while Meg, who tries to make it in Hollywood as a singer/actress, has had a wild life filled with many men. Their reunion causes much joy, but also many tensions.",2.524937,Meg just left one. Lenny never had one. Babe just shot one. The MaGrath sisters sure have a way with men,Crimes of the Heart,"Drama, Family",en,US,"sister sister relationship, reunion",1987,-0.44739815398219057,-0.026926112690202456,0.15156380204141173,-0.927735251256944,-1.5961217489619242
48,6000000,Other,USA,Other,Action,9947631,Murphy's Law,R,18.04.1986 00:00,100,5.9,Charles Bronson,3561,Gail Morgan Hickman,1986,1,0.6579385,70,FALSE,33055,tt0091575,Murphy's Law,A tough police detective escapes from custody handcuffed to a foul-mouthed car thief after being framed for the murder of his ex-wife. He must now find the real killer and prove his innocence.,2.722264,"He's a cop, She's a thief, together they're running for their lives",Murphy's Law,"Action, Mystery, Thriller","en, fr",US,uzi,1986,-1.0442472656538013,-0.38231513647545284,-0.4430556024242068,-0.9200498453304364,-1.5405839297712944
49,25000000,Other,USA,Other,Adventure,4007250,Tai-Pan,R,7.11.1986 00:00,127,5.5,Bryan Brown,1340,John Briley,1986,0,-0.8397100000000001,-80,FALSE,29584,tt0092042,Tai-Pan,"The film begins following the British victory of the first Opium War and the seizure of Hong Kong. Although the island is largely uninhabited and the terrain unfriendly, it has a large port that both the British government and various trading companies believe will be useful for the import of merchandise to be traded on mainland China, a highly lucrative market.",2.456811,Smuggler. Prince. Murderer. Father. Sinner. Saint.,Tai-Pan,"Adventure, Drama, History",en,US,"female nudity, china, interracial relationship, independent film, hong kong, historical event, british colonial",1986,-0.2342377569566153,1.5367855919648994,-0.9187511259967021,-0.9554633029295508,-1.6152958582839168
50,27000000,Other,USA,Other,Action,38122105,The Running Man,R,13.11.1987 00:00,101,6.6,Arnold Schwarzenegger,120345,Stephen King,1987,1,0.411929815,40,FALSE,865,tt0093894,The Running Man,"By 2017, the global economy has collapsed and American society has become a totalitarian police state, censoring all cultural activity. The government pacifies the populace by broadcasting a number of game shows in which convicted criminals fight for their lives, including the gladiator-style The Running Man, hosted by the ruthless Damon Killian, where “runners” attempt to evade “stalkers” and certain death for a chance to be pardoned and set free.",9.389976,A game nobody survives. But Schwarzenegger has yet to play.,The Running Man,"Action, Science Fiction",en,US,"prison, chase, hunting human beings, game show, dystopia, dystopic future",1987,-0.14897359814638522,-0.3112373317184028,0.3894115638276583,0.942050664464687,0.33604817567394046
51,22700000,Other,USA,Other,Adventure,38119483,Spaceballs,PG,24.06.1987 00:00,96,7.1,Mel Brooks,146748,Mel Brooks,1987,1,0.679272379,70,FALSE,957,tt0094012,Spaceballs,"When the nefarious Dark Helmet hatches a plan to snatch Princess Vespa and steal her planet's air, space-bum-for-hire Lone Starr and his clueless sidekick fly to the rescue. Along the way, they meet Yogurt, who puts Lone Starr wise to the power of ""The Schwartz."" Can he master it in time to save the day?",9.10373,May the schwartz be with you,Spaceballs,"Comedy, Science Fiction",en,US,"android, lasergun, swordplay, temple, space marine, space battle, space travel, space mission, galaxy, comb, altar, magnet beam, jam, speed of light, plastic surgery, password, shield, nose, spoof",1987,-0.3322915395883799,-0.6666263555036532,0.9840309682932769,1.3630418940862161,0.25548404308163936
52,15000000,Warner Bros.,USA,Richard Donner,Action,65207127,Lethal Weapon,R,6.03.1987 00:00,110,7.6,Mel Gibson,204328,Shane Black,1987,1,3.3471418,330,FALSE,941,tt0093409,Lethal Weapon,"Veteran buttoned-down LAPD detective Roger Murtaugh is partnered with unhinged cop Martin Riggs, who -- distraught after his wife's death -- has a death wish and takes unnecessary risks with criminals at every turn. The odd couple embark on their first homicide investigation as partners, involving a young woman known to Murtaugh with ties to a drug and prostitution ring.",13.183804,If these two can learn to stand each other... the bad guys don't stand a chance.,Lethal Weapon,"Adventure, Action, Comedy, Thriller, Crime",en,US,"self-destruction, los angeles, police detective, ex soldier, buddy cop, lapd, homicide detective, christmas, death of wife, recklessness",1987,-0.6605585510077658,0.32846291109504794,1.5786503727588954,2.2811449506179606,1.4038236625781564
53,25000000,Paramount Pictures,USA,Other,Crime,76270454,The Untouchables,R,3.06.1987 00:00,119,7.9,Kevin Costner,234254,Oscar Fraley,1987,1,2.05081816,210,FALSE,117,tt0094226,The Untouchables,"Young Treasury Agent Elliot Ness arrives in Chicago and is determined to take down Al Capone, but it's not going to be easy because Capone has the police in his pocket. Ness meets Jimmy Malone, a veteran patrolman and probably the most honorable one on the force. He asks Malone to help him get Capone, but Malone warns him that if he goes after Capone, he is going to war.",11.062203,What are you prepared to do?,The Untouchables,"Crime, Drama, History, Thriller",en,US,"white suit, al capone, tough cop, treasury agent, untouchable, tax evasion, jury tampering, rule of law, rooftop chase, cutting face while shaving, 1930s",1987,-0.2342377569566153,0.9681631539084987,1.9354220154382673,2.758309800735518,0.8066976092116168
54,3600000,Other,USA,Other,Comedy,5923044,Evil Dead II,R,13.03.1987 00:00,84,7.8,Bruce Campbell,123325,Sam Raimi,1987,1,0.6452899999999999,60,FALSE,765,tt0092991,Evil Dead II,Ash Williams and his girlfriend Linda find a log cabin in the woods with a voice recording from an archeologist who had recorded himself reciting ancient chants from “The Book of the Dead.” As they play the recording an evil power is unleashed taking over Linda’s body.,13.520764000000002,The Sequel To The Ultimate Experience In Grueling Terror,Evil Dead II,"Horror, Comedy, Fantasy",en,US,"deer, blood splatter, tape recorder, chainsaw, spirit, violence, over the top, shot in the arm, book of the dead, evil dead, eyeball, necronomicon, tarmac, meat cleaver, shot through a wall",1987,-1.1465642562260774,-1.5195600125882542,1.816498134545143,0.9895662446742146,1.498661285176557
